PCA_1,PCA_2,PCA_3,SubjectID,Rank,UpdateDT,RankChange
312.9381995436986,-57.31703572481,-4.517573588889707,275,65,2022-10-07 18:20:00,0.0
316.8294609523351,-57.353361856555786,-29.29504885604215,275,45,2022-10-13 08:42:00,-20.0
-206.28625225581752,2.045100227534789,-5.547663658821646,276,89,2021-05-06 14:13:00,-31.0
-197.28508114028475,-29.13838552350252,-1.8742276409576615,276,67,2021-05-15 21:41:00,-22.0
-189.62355410884604,-51.14790457421965,-7.011837281710788,276,60,2021-05-24 10:53:00,-7.0
-180.3185733643691,-58.194225332605406,2.700443109679231,276,64,2021-06-02 13:51:00,4.0
-168.3806563114303,-54.29973215232121,-0.6151422169266727,276,74,2021-06-13 22:57:00,10.0
-160.58386496490652,-44.34774732898903,-7.542075296604603,276,67,2021-06-22 11:35:00,-7.0
-150.27665674793252,-51.60819919910716,1.4044832049414495,276,65,2021-07-01 16:34:00,-2.0
-139.40456629943537,-53.486260862266704,-2.206031571276288,276,63,2021-07-13 10:53:00,-2.0
-131.70129004584436,-55.63821881921193,-9.174795254116841,276,63,2021-07-20 21:38:00,0.0
-114.13380155453522,-55.618020741218935,4.309153188170651,276,110,2021-08-06 16:31:00,47.0
-104.20838045709127,-8.94313904523618,-6.237114693702754,276,75,2021-08-17 11:33:00,-35.0
-79.74628318153887,-44.065298297772955,7.80955775297674,276,141,2021-09-09 21:22:00,66.0
-52.16316528677294,21.688420313946708,10.142423928812317,276,153,2021-10-06 21:07:00,12.0
-37.817020202206805,33.33054570080917,-8.066430347691592,276,85,2021-10-21 14:41:00,-68.0
-16.80183716621812,-34.78756949596,1.6040020937096564,276,98,2021-11-11 20:22:00,13.0
7.453496568035604,-21.960577131233833,5.213276229115387,276,68,2021-12-06 10:47:00,-30.0
28.727615381637634,-52.04010493713936,-7.906320531473668,276,71,2021-12-28 09:44:00,3.0
66.72245831364961,-49.086459362154415,15.946837216192254,276,122,2022-02-02 17:20:00,51.0
94.62610435887683,1.8072572200961474,6.865745584890966,276,85,2022-03-03 08:29:00,-37.0
127.65179794112504,-35.49587882956904,8.161636004559853,276,135,2022-04-05 07:57:00,50.0
157.82472698424874,14.124677551768727,4.410264612109724,276,106,2022-05-04 22:07:00,-29.0
186.47001731809917,-14.979494213579557,3.202284643140409,276,90,2022-06-03 07:46:00,-16.0
219.50209136650744,-31.28105827608414,4.071835607850897,276,118,2022-07-06 09:11:00,28.0
246.4888504875879,-3.322494286011505,-0.8935842639909524,276,130,2022-08-02 11:02:00,12.0
285.0052624895976,8.194774791017807,3.3933376858000166,276,140,2022-09-08 15:13:00,10.0
313.70003445920884,17.96445475814896,-4.811291790170735,276,140,2022-10-07 18:20:00,0.0
317.46191116966656,18.067140562493094,-29.38926831918141,276,120,2022-10-13 08:42:00,-20.0
-206.27257691365836,1.9789768175073732,-5.44438167831353,277,44,2021-05-06 14:13:00,-76.0
-197.51976355333838,-74.08644821107038,-1.3713458048459692,277,41,2021-05-15 21:41:00,-3.0
-189.7630622464764,-77.01196740614985,-6.221161045841335,277,41,2021-05-24 10:53:00,0.0
-180.41117159166473,-76.99965758845943,3.634931442424982,277,47,2021-06-02 13:51:00,6.0
-168.39011462226085,-71.16537620589084,0.3794587746475173,277,35,2021-06-13 22:57:00,-12.0
-160.78340147554053,-83.22663657980777,-6.628116518613814,277,48,2021-06-22 11:35:00,13.0
-150.3875155266029,-70.29206326678761,2.4735164497877484,277,52,2021-07-01 16:34:00,4.0
-139.43998762561876,-66.50816225006152,-1.7184113822166776,277,45,2021-07-13 10:53:00,-7.0
-131.82205833966174,-73.4942091937512,-8.611621699888046,277,54,2021-07-20 21:38:00,9.0
-114.13062252457118,-64.63530543154369,4.263222455435667,277,52,2021-08-06 16:31:00,-2.0
-104.5987560394374,-66.9282497959237,-5.726076148700994,277,52,2021-08-17 11:33:00,0.0
-79.93118031876503,-66.77105854073758,8.182178503276791,277,72,2021-09-09 21:22:00,20.0
-52.56890027401391,-46.97622809475186,10.580023171999557,277,103,2021-10-06 21:07:00,31.0
-38.181604588052835,-16.450285532815954,-7.013361380174366,277,102,2021-10-21 14:41:00,-1.0
-16.68990348835527,-17.236526978691757,2.4266795832450434,277,132,2021-11-11 20:22:00,30.0
7.72984804427162,12.568538648573039,5.791835981039206,277,130,2021-12-06 10:47:00,-2.0
29.183761174776578,10.255813805883477,-7.135400935452175,277,129,2021-12-28 09:44:00,-1.0
67.18545462310158,9.161432052914591,16.381228972739766,277,127,2022-02-02 17:20:00,-2.0
94.74634042622716,6.953299214946696,7.418693795780719,277,127,2022-03-03 08:29:00,0.0
127.89595821259758,6.633462110287496,8.522050780715741,277,124,2022-04-05 07:57:00,-3.0
157.7560615751483,3.5240338223863716,5.115296383492208,277,117,2022-05-04 22:07:00,-7.0
186.69307482237713,-3.8478128993014025,3.974130623925408,277,93,2022-06-03 07:46:00,-24.0
219.64755413694053,-28.39094131283227,4.62004873655404,277,55,2022-07-06 09:11:00,-38.0
246.0356628522352,-66.4834865586354,-0.44913963491384834,277,51,2022-08-02 11:02:00,-4.0
284.3040555058284,-70.62308248104648,4.425844716340048,277,58,2022-09-08 15:13:00,7.0
312.9770294500279,-63.84984963829081,-3.772464285892875,277,58,2022-10-07 18:20:00,0.0
316.835979729148,-63.999857410196064,-28.71047332194019,277,52,2022-10-13 08:42:00,-6.0
-206.2826348384471,1.6538160186364337,-6.049548183672275,278,77,2021-05-06 14:13:00,-43.0
-197.31397208101276,-41.30903116285951,-2.197084969867543,278,30,2021-05-15 21:41:00,-47.0
-189.8734035467025,-88.29554801491808,-7.249672208983517,278,64,2021-05-24 10:53:00,34.0
-180.22010859947738,-54.4520579976505,2.603980598172626,278,64,2021-06-02 13:51:00,0.0
-168.32800458199793,-54.472816436750996,-0.6058282495547758,278,42,2021-06-13 22:57:00,-22.0
-160.75467333582947,-76.67085813495774,-7.674460323022972,278,61,2021-06-22 11:35:00,19.0
-150.25491606000946,-57.64720709630962,1.7037179193107868,278,41,2021-07-01 16:34:00,-20.0
-139.53163067881286,-77.79482700877949,-2.274396569720407,278,44,2021-07-13 10:53:00,3.0
-131.79137134453316,-74.65218618042962,-8.723032020123265,278,73,2021-07-20 21:38:00,29.0
-113.99577875407041,-45.83232136392803,4.177166968743112,278,69,2021-08-06 16:31:00,-4.0
-104.45433122563594,-49.88486777568903,-6.471875539625307,278,61,2021-08-17 11:33:00,-8.0
-79.89680628586211,-58.06131903122648,7.744829517726465,278,114,2021-09-09 21:22:00,53.0
-52.34993316007271,-5.385015500151269,10.261942359700889,278,109,2021-10-06 21:07:00,-5.0
-38.164401660572,-10.493305491879994,-7.816085597215984,278,135,2021-10-21 14:41:00,26.0
-16.518650682331383,15.300864960037913,2.073660857840256,278,48,2021-11-11 20:22:00,-87.0
7.018445110377968,-71.800639399236,5.745290473042193,278,53,2021-12-06 10:47:00,5.0
28.556878485514375,-66.99147979019553,-7.367963894633066,278,54,2021-12-28 09:44:00,1.0
66.54956035500896,-66.12753784683224,16.31007399440662,278,43,2022-02-02 17:20:00,-11.0
94.08251824276067,-77.26669795873075,7.349439393653899,278,56,2022-03-03 08:29:00,13.0
127.25931473816632,-64.50208926763631,8.586262847970204,278,87,2022-04-05 07:57:00,31.0
157.42216705346323,-33.918417342053274,4.484019442384518,278,82,2022-05-04 22:07:00,-5.0
186.37679945484803,-39.11976754485963,3.5049480033726503,278,62,2022-06-03 07:46:00,-20.0
219.28503089882122,-59.17528197874176,4.756029374429058,278,85,2022-07-06 09:11:00,23.0
246.2545032970928,-36.39077900374153,-0.9347938874101764,278,55,2022-08-02 11:02:00,-30.0
284.323948016032,-66.62473059048159,3.83016080848979,278,58,2022-09-08 15:13:00,3.0
312.967857926349,-63.8467605802265,-4.359720895426001,278,58,2022-10-07 18:20:00,0.0
316.7977771507767,-63.99916522172503,-29.076340289908966,278,45,2022-10-13 08:42:00,-13.0
-206.32713543123376,1.8543281433377956,-5.405086133174615,279,11,2021-05-06 14:13:00,-109.0
-197.82281142346318,-107.06131799921164,-1.0860152525422873,279,12,2021-05-15 21:41:00,1.0
-190.04915593236524,-106.0867526953965,-6.396218354468962,279,20,2021-05-24 10:53:00,8.0
-180.60887408394876,-98.13763749412556,3.3872751925302858,279,11,2021-06-02 13:51:00,-9.0
-168.79574876539016,-107.27497901147575,-0.27876860273954307,279,34,2021-06-13 22:57:00,23.0
-160.88835234528727,-84.46134686168077,-7.170939432128149,279,28,2021-06-22 11:35:00,-6.0
-150.54172914970547,-90.47848104759801,2.1214596882894554,279,8,2021-07-01 16:34:00,-20.0
-139.8361461240487,-110.48735101127811,-1.4474232675655028,279,32,2021-07-13 10:53:00,24.0
-131.92044164891826,-86.49805595034859,-8.328078940858642,279,17,2021-07-20 21:38:00,-15.0
-114.45193037345318,-101.61448853689369,4.815872727796755,279,11,2021-08-06 16:31:00,-6.0
-104.88491830446718,-107.60909707250993,-5.314791942172869,279,8,2021-08-17 11:33:00,-3.0
-80.30605986115796,-110.87368366851878,8.168938090882975,279,8,2021-09-09 21:22:00,0.0
-53.13323420721832,-111.11858596562203,10.594061946302656,279,16,2021-10-06 21:07:00,8.0
-38.82565318663427,-103.0804861196149,-6.6791561623848015,279,18,2021-10-21 14:41:00,2.0
-17.278720716549856,-101.23828430572985,2.5311869529742594,279,58,2021-11-11 20:22:00,40.0
7.151561309241174,-61.44035674186726,6.213681529107706,279,65,2021-12-06 10:47:00,7.0
28.715676714458567,-54.74151592827507,-7.0983535166713025,279,49,2021-12-28 09:44:00,-16.0
66.59300589760056,-70.86927638040773,16.678715626480074,279,54,2022-02-02 17:20:00,5.0
94.2021143954264,-66.06947049552912,7.619413133431287,279,104,2022-03-03 08:29:00,50.0
127.66926578822307,-16.36545938140432,8.62230438269961,279,86,2022-04-05 07:57:00,-18.0
157.38108448165298,-34.56660821453282,4.911463496766974,279,124,2022-05-04 22:07:00,38.0
186.66536597326797,3.204687029478123,3.718316056297777,279,104,2022-06-03 07:46:00,-20.0
219.550463894521,-17.066133624241886,4.344383492560347,279,97,2022-07-06 09:11:00,-7.0
246.35213726362872,-24.29263031664415,-0.28268261165953845,279,134,2022-08-02 11:02:00,37.0
284.8375204326361,12.286496405067581,3.318659258097174,279,90,2022-09-08 15:13:00,-44.0
313.13992794483534,-31.879871866559128,-4.772201690592517,279,90,2022-10-07 18:20:00,0.0
317.0207737537861,-31.818018923387413,-29.08593947140915,279,135,2022-10-13 08:42:00,45.0
-206.26400750256522,2.0070275035333225,-5.463088079660897,280,175,2021-05-06 14:13:00,55.0
-196.6215593148298,56.87462941092444,-1.7782052587262633,280,192,2021-05-15 21:41:00,17.0
-188.6954390616519,73.72367051721811,-6.743693378099815,280,210,2021-05-24 10:53:00,18.0
-179.15963858535838,91.59069390918155,2.5768276208637886,280,65,2021-06-02 13:51:00,-145.0
-168.273541589125,-53.24679894763095,-0.48615471209929595,280,64,2021-06-13 22:57:00,-1.0
-160.60740285272584,-54.33816125753232,-7.468932906761953,280,54,2021-06-22 11:35:00,-10.0
-150.29248726008288,-64.35007264375344,2.0385720590806464,280,67,2021-07-01 16:34:00,13.0
-139.35788012949894,-51.54667066088885,-1.9778305430157896,280,73,2021-07-13 10:53:00,6.0
-131.58877457339833,-45.5730747996587,-8.65121380439998,280,201,2021-07-20 21:38:00,128.0
-113.06221686139493,82.21166315504404,4.277275329204894,280,199,2021-08-06 16:31:00,-2.0
-103.53455296235225,80.11715144577134,-6.512960429010841,280,176,2021-08-17 11:33:00,-23.0
-79.05007908829273,56.9224886820174,7.324070434891642,280,177,2021-09-09 21:22:00,1.0
-51.90478771203516,57.690479093218826,9.699462154544452,280,171,2021-10-06 21:07:00,-6.0
-37.72373306084748,51.55039594532447,-7.85111363943656,280,180,2021-10-21 14:41:00,9.0
-16.167474726807114,60.65831309209561,2.3367354938224487,280,223,2021-11-11 20:22:00,43.0
8.311950482556426,103.34900705619496,5.7826472184829605,280,217,2021-12-06 10:47:00,-6.0
29.795166878265633,97.29657072465581,-7.237713013778718,280,231,2021-12-28 09:44:00,14.0
67.94061730514835,111.00840630145434,16.239141176636682,280,213,2022-02-02 17:20:00,-18.0
95.37719138221416,92.8497409564451,7.7538149744182405,280,223,2022-03-03 08:29:00,10.0
128.5573291108435,102.4911711159585,8.525138183553121,280,229,2022-04-05 07:57:00,6.0
158.4141687308409,108.36235903094395,4.802649999595346,280,196,2022-05-04 22:07:00,-33.0
187.24366840343373,75.07457806182892,3.345747653461668,280,107,2022-06-03 07:46:00,-89.0
219.61834326786038,-14.060883911795443,3.907979428336642,280,103,2022-07-06 09:11:00,-4.0
246.4169063977194,-18.27814523640997,-0.7999928314169473,280,102,2022-08-02 11:02:00,-1.0
284.63614054846073,-19.476075963370818,3.6783260605712442,280,198,2022-09-08 15:13:00,96.0
313.9557892465424,76.19175490252279,-4.7074903292175065,280,198,2022-10-07 18:20:00,0.0
317.9751766443087,76.17750692344909,-28.35539259360373,280,205,2022-10-13 08:42:00,7.0
-206.26407923782452,1.8097286102426722,-6.039255323506879,281,62,2021-05-06 14:13:00,-58.0
-197.4035804956186,-56.22327618433087,-2.060493575531538,281,85,2021-05-15 21:41:00,23.0
-189.4876314471834,-33.29313967257502,-7.269145551510869,281,132,2021-05-24 10:53:00,47.0
-179.78642026724538,13.626796738264815,2.3727207440227183,281,53,2021-06-02 13:51:00,-79.0
-168.42660378331053,-65.45958358968099,-0.7463078900497617,281,127,2021-06-13 22:57:00,74.0
-160.1706087987901,8.449058573237991,-7.675239636710723,281,93,2021-06-22 11:35:00,-34.0
-150.0633181959086,-25.410660660324865,1.620811742019793,281,92,2021-07-01 16:34:00,-1.0
-139.1729101089653,-26.603634294621358,-2.390799319546627,281,107,2021-07-13 10:53:00,15.0
-131.4047464660714,-11.585937629024343,-9.076530098759335,281,139,2021-07-20 21:38:00,32.0
-113.53379020272436,20.250253609853743,3.996697648074253,281,117,2021-08-06 16:31:00,-22.0
-104.16440186702688,-1.9128802684766981,-6.560494948697157,281,139,2021-08-17 11:33:00,22.0
-79.32383308807982,19.72773070511154,7.2231055702232645,281,85,2021-09-09 21:22:00,-54.0
-52.57229612449214,-34.291683567203194,9.977779817324276,281,38,2021-10-06 21:07:00,-47.0
-38.693838624921796,-81.43447623714877,-7.537226057436413,281,97,2021-10-21 14:41:00,59.0
-16.82227534974112,-22.493919136903386,2.1760822645850944,281,80,2021-11-11 20:22:00,-17.0
7.2528850832277385,-39.73911406715193,5.942834584880796,281,32,2021-12-06 10:47:00,-48.0
28.370672404861608,-87.86689694813504,-7.2343444660334395,281,58,2021-12-28 09:44:00,26.0
66.58516998095882,-61.9432666176391,16.293847496287615,281,48,2022-02-02 17:20:00,-10.0
94.14873232029913,-72.26574125856239,6.793659715451177,281,103,2022-03-03 08:29:00,55.0
127.67627462661619,-17.517126278669252,7.700484215272603,281,82,2022-04-05 07:57:00,-21.0
157.3975422054295,-38.75942145254257,3.943066947538995,281,93,2022-05-04 22:07:00,11.0
186.41540138125413,-28.00018445847124,2.879860213295917,281,101,2022-06-03 07:46:00,8.0
219.59446440752856,-20.287491645110293,3.630143458501447,281,105,2022-07-06 09:11:00,4.0
246.3230455648565,-16.36260589143565,-0.899561854893852,281,114,2022-08-02 11:02:00,9.0
284.7842472538912,-7.780041910570134,3.1965046616596737,281,60,2022-09-08 15:13:00,-54.0
313.0139946813846,-61.93456726344829,-4.873288041237231,281,60,2022-10-07 18:20:00,0.0
316.78997861306823,-62.07818159193953,-29.292074717138725,281,58,2022-10-13 08:42:00,-2.0
-206.26169402626994,1.6298190263983372,-5.8557870396967235,282,21,2021-05-06 14:13:00,-99.0
-197.71236937496272,-97.23083280209356,-1.8882483715570633,282,19,2021-05-15 21:41:00,-2.0
-189.91554822036426,-99.1920769939637,-6.889518878215407,282,23,2021-05-24 10:53:00,4.0
-180.5327641164347,-95.32427561265897,2.8010151483030548,282,40,2021-06-02 13:51:00,17.0
-168.50822262649513,-78.59741334819074,-0.8359751318089419,282,37,2021-06-13 22:57:00,-3.0
-160.8098556596122,-81.6494927807375,-7.732758469793742,282,42,2021-06-22 11:35:00,5.0
-150.40931537843744,-76.64900241398368,1.5018180892528328,282,31,2021-07-01 16:34:00,-11.0
-139.57360290174768,-87.72068059087695,-1.901543520547282,282,42,2021-07-13 10:53:00,11.0
-131.81785457635505,-76.60577896349525,-8.737394167308025,282,49,2021-07-20 21:38:00,7.0
-114.14299607596747,-69.90875777548024,4.236092128092874,282,39,2021-08-06 16:31:00,-10.0
-104.66878861925541,-80.02194806460113,-6.311240737719901,282,22,2021-08-17 11:33:00,-17.0
-80.11336740312305,-96.95461716902847,7.6663261444864546,282,64,2021-09-09 21:22:00,42.0
-52.67264904835599,-55.18948889987463,10.0027899628781,282,111,2021-10-06 21:07:00,47.0
-38.113899941036664,-8.378293000379315,-7.725771691150156,282,42,2021-10-21 14:41:00,-69.0
-17.175646551405833,-77.40413043143383,1.851163884032001,282,34,2021-11-11 20:22:00,-8.0
6.945012820398119,-85.75392533847881,5.341644268077591,282,24,2021-12-06 10:47:00,-10.0
28.39325302928077,-95.9345760112929,-7.419810295023035,282,42,2021-12-28 09:44:00,18.0
66.46881325708034,-77.96881305682336,15.771702836248714,282,56,2022-02-02 17:20:00,14.0
94.21896950093912,-64.5051179080734,6.990337554440721,282,54,2022-03-03 08:29:00,-2.0
127.31036499760819,-66.74071664237654,8.002921952399422,282,59,2022-04-05 07:57:00,5.0
157.14330399288787,-61.648390899887694,4.476921598144504,282,76,2022-05-04 22:07:00,17.0
186.23126784448596,-44.89557523374047,3.3111057696884174,282,65,2022-06-03 07:46:00,-11.0
219.2720538139634,-56.36067292717005,3.986683793743534,282,60,2022-07-06 09:11:00,-5.0
245.99432122234765,-61.62769868869551,-1.100735037218243,282,86,2022-08-02 11:02:00,26.0
284.5128674362622,-35.84659628464175,3.38037261246696,282,59,2022-09-08 15:13:00,-27.0
312.9387970924614,-63.03309751814095,-4.746304354070471,282,59,2022-10-07 18:20:00,0.0
316.78985905421837,-63.10859928693643,-29.36802361550108,282,77,2022-10-13 08:42:00,18.0
-206.27077887280188,1.7930128929889406,-5.706504787631738,283,65,2021-05-06 14:13:00,-55.0
-197.46705950255756,-53.20381641818349,-2.045495033095161,283,53,2021-05-15 21:41:00,-12.0
-189.77184968146673,-65.34309900280715,-6.969712742737142,283,51,2021-05-24 10:53:00,-2.0
-180.40524608425102,-67.32665293329606,2.7304991572420363,283,39,2021-06-02 13:51:00,-12.0
-168.57288537790365,-79.40878178791723,-0.7599956557089538,283,68,2021-06-13 22:57:00,29.0
-160.6487973578917,-50.535766246356175,-7.653899000537804,283,68,2021-06-22 11:35:00,0.0
-150.3026355388037,-50.5937293995658,1.7218648141936121,283,63,2021-07-01 16:34:00,-5.0
-139.46822053145814,-55.601620962941084,-2.189027964085902,283,51,2021-07-13 10:53:00,-12.0
-131.8425027187935,-67.66510940731301,-9.040635169621547,283,57,2021-07-20 21:38:00,6.0
-114.18726101203465,-61.738906352730446,4.270720391885643,283,48,2021-08-06 16:31:00,-9.0
-104.6912744605944,-70.83337589131443,-6.544658025797094,283,45,2021-08-17 11:33:00,-3.0
-80.0244637256699,-73.97946563891722,7.3934486846341585,283,50,2021-09-09 21:22:00,5.0
-52.835131884171744,-69.3024682022409,9.753797872144794,283,58,2021-10-06 21:07:00,8.0
-38.577045669456965,-61.41345530666595,-7.885605037241357,283,82,2021-10-21 14:41:00,24.0
-16.88719196687657,-37.389521854470615,1.8939737945483728,283,105,2021-11-11 20:22:00,23.0
7.460085624365121,-14.785420336459396,5.137738152346191,283,106,2021-12-06 10:47:00,1.0
28.96638865133906,-13.80105154843777,-7.435207431834403,283,96,2021-12-28 09:44:00,-10.0
66.90244708827925,-24.02468122366001,16.0949592076209,283,102,2022-02-02 17:20:00,6.0
94.58912760392656,-18.21111962290223,7.313269929185967,283,100,2022-03-03 08:29:00,-2.0
127.6891570660614,-20.36732422053258,8.66521602686598,283,113,2022-04-05 07:57:00,13.0
157.59407718600806,-7.570448437605492,4.999643137662375,283,86,2022-05-04 22:07:00,-27.0
186.34980748057689,-34.86640449693486,3.663210979911458,283,107,2022-06-03 07:46:00,21.0
219.5833379242407,-14.151986092076783,4.144272095565352,283,101,2022-07-06 09:11:00,-6.0
246.35854053165286,-20.240846540737124,-0.6634268631950064,283,93,2022-08-02 11:02:00,-8.0
284.56005087157865,-28.55199637321479,3.550048696046588,283,85,2022-09-08 15:13:00,-8.0
313.1240346887191,-36.760999152336296,-4.61665793749715,283,85,2022-10-07 18:20:00,0.0
316.9936590304932,-36.78196296466227,-29.195109360954298,283,124,2022-10-13 08:42:00,39.0
-206.26154018248386,2.0010160402030266,-5.112304818037499,284,159,2021-05-06 14:13:00,39.0
-196.72264850284023,40.88511175893409,-1.3115227239493858,284,156,2021-05-15 21:41:00,-3.0
-188.93323229158716,37.90031173704041,-6.433995905338493,284,150,2021-05-24 10:53:00,-6.0
-179.61728533507656,31.75803824902276,2.942935689587671,284,156,2021-06-02 13:51:00,6.0
-167.66745365625525,37.7140264858342,-0.08167214814485035,284,160,2021-06-13 22:57:00,4.0
-159.91919508593307,41.6403760022766,-7.0990186483425255,284,167,2021-06-22 11:35:00,7.0
-149.50045766523,48.581090332071156,2.2456391011730403,284,165,2021-07-01 16:34:00,-2.0
-138.63759613267877,46.515341100020024,-1.5670275205174509,284,163,2021-07-13 10:53:00,-2.0
-130.94515065949977,44.457714438383405,-8.39727494331716,284,163,2021-07-20 21:38:00,0.0
-113.34788057097279,44.28746250702967,4.5051730605514635,284,158,2021-08-06 16:31:00,-5.0
-103.86323012171263,39.19611064542049,-6.358401745970232,284,152,2021-08-17 11:33:00,-6.0
-79.23003084096015,32.872915446057945,7.762241165097549,284,143,2021-09-09 21:22:00,-9.0
-52.140430766988004,23.840140745327446,10.30003813186876,284,148,2021-10-06 21:07:00,5.0
-37.91551887969061,28.69043231965169,-7.410677919664888,284,150,2021-10-21 14:41:00,2.0
-16.437541947282313,30.603876357165845,2.1176990277124226,284,115,2021-11-11 20:22:00,-35.0
7.580671500185844,-4.559937503747804,5.877791255355135,284,117,2021-12-06 10:47:00,2.0
29.073365204359106,-2.8474946179233456,-7.501865992253826,284,123,2021-12-28 09:44:00,6.0
67.14221517988858,2.969116344950791,15.786917746747935,284,125,2022-02-02 17:20:00,2.0
94.75497827386039,4.818636477005427,7.536836820326858,284,126,2022-03-03 08:29:00,1.0
127.82320840368806,5.39533758752718,8.553872658001364,284,97,2022-04-05 07:57:00,-29.0
157.46386917763755,-23.7727039148363,4.561191299760701,284,94,2022-05-04 22:07:00,-3.0
186.47584510717303,-26.854060533698103,3.768982847174623,284,115,2022-06-03 07:46:00,21.0
219.68741334821095,-6.168743087333141,4.422122016635839,284,107,2022-07-06 09:11:00,-8.0
246.35146503547293,-14.314311136654752,-0.6203839520750201,284,101,2022-08-02 11:02:00,-6.0
284.68282502319244,-20.673516563368537,3.964131511325263,284,116,2022-09-08 15:13:00,15.0
313.4139270351566,-5.9097580556116895,-4.251032087541894,284,116,2022-10-07 18:20:00,0.0
317.22471943961386,-6.0197783995469365,-29.31629903276757,284,122,2022-10-13 08:42:00,6.0
-206.256798096702,1.8277336079364659,-4.846227509142899,285,42,2021-05-06 14:13:00,-78.0
-197.54441742252573,-76.17456137754911,-1.0478011010330448,285,39,2021-05-15 21:41:00,-3.0
-189.791950471723,-79.19113832064954,-6.000270271642716,285,46,2021-05-24 10:53:00,7.0
-180.37499549202784,-72.35182173835608,3.553511426583764,285,58,2021-06-02 13:51:00,12.0
-168.34831181201523,-60.436270545006465,0.21289319460004563,285,63,2021-06-13 22:57:00,5.0
-160.6197676067205,-55.477094110131986,-6.638926005855858,285,63,2021-06-22 11:35:00,0.0
-150.25492802982598,-55.56213559676107,2.7070696451247684,285,60,2021-07-01 16:34:00,-3.0
-139.38152623265506,-58.64910287422008,-1.3942146262291804,285,54,2021-07-13 10:53:00,-6.0
-131.72608213486978,-64.6185768222793,-8.013927226374143,285,55,2021-07-20 21:38:00,1.0
-114.10602766106213,-63.832060228975045,4.968747007669297,285,47,2021-08-06 16:31:00,-8.0
-104.60003221821795,-71.92160389749013,-5.474019529048137,285,43,2021-08-17 11:33:00,-4.0
-79.96728948070299,-76.00511634876972,8.349425779089934,285,53,2021-09-09 21:22:00,10.0
-52.76797177420306,-66.13568179027132,11.067563163396688,285,83,2021-10-06 21:07:00,30.0
-38.30360375104988,-36.406425015495685,-6.9239308801255035,285,77,2021-10-21 14:41:00,-6.0
-16.78854493878734,-42.42480261157189,3.207438078270531,285,120,2021-11-11 20:22:00,43.0
7.741124158330791,0.38876306278879724,6.811192892731452,285,115,2021-12-06 10:47:00,-5.0
29.16341117220611,-4.86772833067802,-6.694946718091062,285,111,2021-12-28 09:44:00,-4.0
67.12115089050991,-9.244207864303661,16.742794582931193,285,114,2022-02-02 17:20:00,3.0
94.79038747989239,-6.397042070398413,7.549970168412578,285,85,2022-03-03 08:29:00,-29.0
127.68513849691033,-35.61040027035209,8.779276861902694,285,75,2022-04-05 07:57:00,-10.0
157.3809295450385,-45.820262520466756,5.619254477860935,285,107,2022-05-04 22:07:00,32.0
186.55843775167813,-14.039710097648538,4.3089759145927715,285,114,2022-06-03 07:46:00,7.0
219.7394075212473,-7.314746007772797,4.839637648621366,285,114,2022-07-06 09:11:00,0.0
246.49372949604208,-7.492934041701474,-0.1676219115067159,285,128,2022-08-02 11:02:00,14.0
284.8793503941457,6.203975823274888,4.488671189644947,285,121,2022-09-08 15:13:00,-7.0
313.4506002197569,-1.0062112477214669,-3.6801422684780576,285,121,2022-10-07 18:20:00,0.0
317.31991356969047,-1.1274943197330884,-28.81536487986758,285,103,2022-10-13 08:42:00,-18.0
-206.27155012997727,1.8849527759323905,-5.1201540690015825,286,163,2021-05-06 14:13:00,43.0
-196.67992450299656,44.76635285867253,-1.3280736876275565,286,134,2021-05-15 21:41:00,-29.0
-189.07762097954708,15.689854935438476,-6.572139805265289,286,174,2021-05-24 10:53:00,40.0
-179.4336963500304,55.615894226595785,3.1029909584484052,286,171,2021-06-02 13:51:00,-3.0
-167.4893205144503,52.14226889921086,-0.2902343301888184,286,152,2021-06-13 22:57:00,-19.0
-159.92531988907018,33.34534484607785,-7.276904064793046,286,130,2021-06-22 11:35:00,-22.0
-149.7492701941242,11.3496760649695,1.6181572866018605,286,186,2021-07-01 16:34:00,56.0
-138.42798607687394,67.16987811408121,-2.0505325540875443,286,87,2021-07-13 10:53:00,-99.0
-131.48365919436446,-31.818904063489583,-8.979137799222183,286,77,2021-07-20 21:38:00,-10.0
-113.94206502149632,-41.75043586174374,4.434011592066124,286,76,2021-08-06 16:31:00,-1.0
-104.30564081568848,-42.875931608283864,-6.098121077430887,286,49,2021-08-17 11:33:00,-27.0
-79.94008412484061,-70.13119115898871,7.600382209680195,286,50,2021-09-09 21:22:00,1.0
-52.76291425836439,-69.19789991200585,10.178859671462067,286,25,2021-10-06 21:07:00,-25.0
-38.722165289455575,-94.1829983505481,-7.534164584569858,286,46,2021-10-21 14:41:00,21.0
-17.13326742187286,-73.53604128190081,1.9992491676300972,286,78,2021-11-11 20:22:00,32.0
7.321245726577843,-41.77976885934555,5.485062831929731,286,50,2021-12-06 10:47:00,-28.0
28.602367382334137,-69.91210779985386,-7.071888792789432,286,86,2021-12-28 09:44:00,36.0
66.81911708209606,-34.13884598443698,16.29234765760071,286,119,2022-02-02 17:20:00,33.0
94.64707977505952,-1.2803584868278932,7.683398753641939,286,122,2022-03-03 08:29:00,3.0
127.81565840812186,1.3702507748836155,8.574609827304851,286,144,2022-04-05 07:57:00,22.0
157.83013907616981,23.139119418749843,4.716134013104874,286,147,2022-05-04 22:07:00,3.0
